Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BG2,NO,12/07/2020 08:00,8.80000,ug m-3,P
BG2,NO,12/07/2020 09:00,8.50000,ug m-3,P
BG2,NO,12/07/2020 10:00,8.30000,ug m-3,P
BG2,NO,12/07/2020 11:00,7.30000,ug m-3,P
BG2,NO,12/07/2020 12:00,5.30000,ug m-3,P
BG2,NO,12/07/2020 13:00,3.40000,ug m-3,P
BG2,NO,12/07/2020 14:00,2.00000,ug m-3,P
BG2,NO,12/07/2020 15:00,0.80000,ug m-3,P
BG2,NO,12/07/2020 16:00,0.40000,ug m-3,P
BG2,NO,12/07/2020 17:00,0.40000,ug m-3,P
BG2,NO,12/07/2020 18:00,0.40000,ug m-3,P
BG2,NO,12/07/2020 19:00,0.30000,ug m-3,P
BG2,NO,12/07/2020 20:00,0.20000,ug m-3,P
BG2,NO,12/07/2020 21:00,0.00000,ug m-3,P
BG2,NO,12/07/2020 22:00,-0.00000,ug m-3,P
BG2,NO,12/07/2020 23:00,-0.00000,ug m-3,P
BG2,NO,13/07/2020 00:00,0.00000,ug m-3,P
BG2,NO,13/07/2020 01:00,-0.00000,ug m-3,P
BG2,NO,13/07/2020 02:00,-0.00000,ug m-3,P
BG2,NO,13/07/2020 03:00,-0.00000,ug m-3,P
BG2,NO,13/07/2020 04:00,0.30000,ug m-3,P
BG2,NO,13/07/2020 05:00,1.60000,ug m-3,P
BG2,NO,13/07/2020 06:00,3.40000,ug m-3,P
BG2,NO,13/07/2020 07:00,4.80000,ug m-3,P
BG2,NO,13/07/2020 08:00,5.90000,ug m-3,P
BG2,NO,13/07/2020 09:00,6.50000,ug m-3,P
BG2,NO,13/07/2020 10:00,6.70000,ug m-3,P
BG2,NO,13/07/2020 11:00,7.00000,ug m-3,P
BG2,NO,13/07/2020 12:00,6.80000,ug m-3,P
BG2,NO,13/07/2020 13:00,5.70000,ug m-3,P
BG2,NO,13/07/2020 14:00,4.10000,ug m-3,P
BG2,NO,13/07/2020 15:00,2.90000,ug m-3,P
BG2,NO,13/07/2020 16:00,2.00000,ug m-3,P
BG2,NO,13/07/2020 17:00,1.50000,ug m-3,P
BG2,NO,13/07/2020 18:00,1.40000,ug m-3,P
BG2,NO,13/07/2020 19:00,1.20000,ug m-3,P
BG2,NO,13/07/2020 20:00,1.10000,ug m-3,P
BG2,NO,13/07/2020 21:00,1.00000,ug m-3,P
BG2,NO,13/07/2020 22:00,0.90000,ug m-3,P
BG2,NO,13/07/2020 23:00,0.90000,ug m-3,P
BG2,NO,14/07/2020 00:00,0.70000,ug m-3,P
BG2,NO,14/07/2020 01:00,0.60000,ug m-3,P
BG2,NO,14/07/2020 02:00,0.50000,ug m-3,P
BG2,NO,14/07/2020 03:00,0.40000,ug m-3,P
BG2,NO,14/07/2020 04:00,0.50000,ug m-3,P
BG2,NO,14/07/2020 05:00,0.90000,ug m-3,P
BG2,NO,14/07/2020 06:00,1.70000,ug m-3,P
BG2,NO,14/07/2020 07:00,2.30000,ug m-3,P
BG2,NO,14/07/2020 08:00,2.80000,ug m-3,P
BG2,NO,14/07/2020 09:00,3.10000,ug m-3,P
BG2,NO,14/07/2020 10:00,3.30000,ug m-3,P
BG2,NO,14/07/2020 11:00,3.60000,ug m-3,P
BG2,NO,14/07/2020 12:00,3.80000,ug m-3,P
BG2,NO,14/07/2020 13:00,3.50000,ug m-3,P
BG2,NO,14/07/2020 14:00,2.90000,ug m-3,P
BG2,NO,14/07/2020 15:00,2.50000,ug m-3,P
BG2,NO,14/07/2020 16:00,2.20000,ug m-3,P
BG2,NO,14/07/2020 17:00,2.10000,ug m-3,P
BG2,NO,14/07/2020 18:00,2.00000,ug m-3,P
BG2,NO,14/07/2020 19:00,1.80000,ug m-3,P
BG2,NO,14/07/2020 20:00,1.50000,ug m-3,P
BG2,NO,14/07/2020 21:00,1.30000,ug m-3,P
BG2,NO,14/07/2020 22:00,1.10000,ug m-3,P
BG2,NO,14/07/2020 23:00,0.90000,ug m-3,P
BG2,NO,15/07/2020 00:00,0.70000,ug m-3,P
BG2,NO,15/07/2020 01:00,0.50000,ug m-3,P
BG2,NO,15/07/2020 02:00,0.40000,ug m-3,P
BG2,NO,15/07/2020 03:00,0.30000,ug m-3,P
BG2,NO,15/07/2020 04:00,0.50000,ug m-3,P
BG2,NO,15/07/2020 05:00,1.20000,ug m-3,P
BG2,NO,15/07/2020 06:00,1.70000,ug m-3,P
BG2,NO,15/07/2020 07:00,2.20000,ug m-3,P
BG2,NO,15/07/2020 08:00,3.00000,ug m-3,P
BG2,NO,15/07/2020 09:00,3.50000,ug m-3,P
BG2,NO,15/07/2020 10:00,3.80000,ug m-3,P
BG2,NO,15/07/2020 11:00,4.00000,ug m-3,P
BG2,NO,15/07/2020 12:00,4.10000,ug m-3,P
BG2,NO,15/07/2020 13:00,3.70000,ug m-3,P
BG2,NO,15/07/2020 14:00,3.30000,ug m-3,P
BG2,NO,15/07/2020 15:00,3.00000,ug m-3,P
BG2,NO,15/07/2020 16:00,2.40000,ug m-3,P
BG2,NO,15/07/2020 17:00,2.10000,ug m-3,P
BG2,NO,15/07/2020 18:00,2.00000,ug m-3,P
BG2,NO,15/07/2020 19:00,1.80000,ug m-3,P
BG2,NO,15/07/2020 20:00,1.60000,ug m-3,P
BG2,NO,15/07/2020 21:00,1.40000,ug m-3,P
BG2,NO,15/07/2020 22:00,1.20000,ug m-3,P
BG2,NO,15/07/2020 23:00,1.00000,ug m-3,P
BG2,NO,16/07/2020 00:00,0.80000,ug m-3,P
BG2,NO,16/07/2020 01:00,0.70000,ug m-3,P
BG2,NO,16/07/2020 02:00,0.70000,ug m-3,P
BG2,NO,16/07/2020 03:00,0.70000,ug m-3,P
BG2,NO,16/07/2020 04:00,0.70000,ug m-3,P
BG2,NO,16/07/2020 05:00,0.90000,ug m-3,P
BG2,NO,16/07/2020 06:00,1.40000,ug m-3,P
BG2,NO,16/07/2020 07:00,1.80000,ug m-3,P
BG2,NO,16/07/2020 08:00,2.10000,ug m-3,P
BG2,NO,16/07/2020 09:00,2.20000,ug m-3,P
BG2,NO,16/07/2020 10:00,2.40000,ug m-3,P
BG2,NO,16/07/2020 11:00,2.60000,ug m-3,P
BG2,NO,16/07/2020 12:00,3.00000,ug m-3,P
BG2,NO,16/07/2020 13:00,3.00000,ug m-3,P
BG2,NO,16/07/2020 14:00,2.70000,ug m-3,P
BG2,NO,16/07/2020 15:00,2.60000,ug m-3,P
BG2,NO,16/07/2020 16:00,2.50000,ug m-3,P
BG2,NO,16/07/2020 17:00,2.50000,ug m-3,P
BG2,NO,16/07/2020 18:00,2.40000,ug m-3,P
BG2,NO,16/07/2020 19:00,2.30000,ug m-3,P
BG2,NO,16/07/2020 20:00,1.90000,ug m-3,P
BG2,NO,16/07/2020 21:00,1.60000,ug m-3,P
BG2,NO,16/07/2020 22:00,1.40000,ug m-3,P
BG2,NO,16/07/2020 23:00,2.20000,ug m-3,P
BG2,NO,17/07/2020 00:00,2.20000,ug m-3,P
BG2,NO,17/07/2020 01:00,2.10000,ug m-3,P
BG2,NO,17/07/2020 02:00,2.30000,ug m-3,P
BG2,NO,17/07/2020 03:00,6.20000,ug m-3,P
BG2,NO,17/07/2020 04:00,7.90000,ug m-3,P
BG2,NO,17/07/2020 05:00,9.30000,ug m-3,P
BG2,NO,17/07/2020 06:00,11.50000,ug m-3,P
BG2,NO,17/07/2020 07:00,11.90000,ug m-3,P
BG2,NO,17/07/2020 08:00,12.30000,ug m-3,P
BG2,NO,17/07/2020 09:00,12.70000,ug m-3,P
BG2,NO,17/07/2020 10:00,12.70000,ug m-3,P
BG2,NO,17/07/2020 11:00,9.30000,ug m-3,P
BG2,NO,17/07/2020 12:00,7.90000,ug m-3,P
BG2,NO,17/07/2020 13:00,,ug m-3,P
BG2,NO,17/07/2020 14:00,,ug m-3,P
BG2,NO,17/07/2020 15:00,,ug m-3,P
BG2,NO,17/07/2020 16:00,,ug m-3,P
BG2,NO,17/07/2020 17:00,,ug m-3,P
BG2,NO,17/07/2020 18:00,,ug m-3,P
BG2,NO,17/07/2020 19:00,,ug m-3,P
BG2,NO,17/07/2020 20:00,,ug m-3,P
BG2,NO,17/07/2020 21:00,0.70000,ug m-3,P
BG2,NO,17/07/2020 22:00,0.80000,ug m-3,P
BG2,NO,17/07/2020 23:00,0.90000,ug m-3,P
BG2,NO,18/07/2020 00:00,0.90000,ug m-3,P
BG2,NO,18/07/2020 01:00,1.00000,ug m-3,P
BG2,NO,18/07/2020 02:00,1.00000,ug m-3,P
BG2,NO,18/07/2020 03:00,1.20000,ug m-3,P
BG2,NO,18/07/2020 04:00,1.80000,ug m-3,P
BG2,NO,18/07/2020 05:00,3.00000,ug m-3,P
BG2,NO,18/07/2020 06:00,3.70000,ug m-3,P
BG2,NO,18/07/2020 07:00,4.00000,ug m-3,P
BG2,NO,18/07/2020 08:00,4.20000,ug m-3,P
BG2,NO,18/07/2020 09:00,4.40000,ug m-3,P
BG2,NO,18/07/2020 10:00,4.80000,ug m-3,P
BG2,NO,18/07/2020 11:00,4.90000,ug m-3,P
BG2,NO,18/07/2020 12:00,4.30000,ug m-3,P
BG2,NO,18/07/2020 13:00,3.30000,ug m-3,P
BG2,NO,18/07/2020 14:00,2.70000,ug m-3,P
BG2,NO,18/07/2020 15:00,2.30000,ug m-3,P
BG2,NO,18/07/2020 16:00,2.10000,ug m-3,P
BG2,NO,18/07/2020 17:00,1.80000,ug m-3,P
BG2,NO,18/07/2020 18:00,1.30000,ug m-3,P
BG2,NO,18/07/2020 19:00,1.10000,ug m-3,P
BG2,NO,18/07/2020 20:00,1.00000,ug m-3,P
BG2,NO,18/07/2020 21:00,0.70000,ug m-3,P
BG2,NO,18/07/2020 22:00,0.50000,ug m-3,P
BG2,NO,18/07/2020 23:00,0.50000,ug m-3,P
BG2,NO,19/07/2020 00:00,0.50000,ug m-3,P
BG2,NO,19/07/2020 01:00,0.50000,ug m-3,P
BG2,NO,19/07/2020 02:00,0.40000,ug m-3,P
BG2,NO,19/07/2020 03:00,0.40000,ug m-3,P
BG2,NO,19/07/2020 04:00,0.30000,ug m-3,P
BG2,NO,19/07/2020 05:00,0.30000,ug m-3,P
BG2,NO,19/07/2020 06:00,0.30000,ug m-3,P
BG2,NO,19/07/2020 07:00,0.30000,ug m-3,P
BG2,NO,19/07/2020 08:00,0.40000,ug m-3,P
BG2,NO,19/07/2020 09:00,0.50000,ug m-3,P
BG2,NO,19/07/2020 10:00,0.80000,ug m-3,P
BG2,NO,19/07/2020 11:00,1.10000,ug m-3,P
BG2,NO,19/07/2020 12:00,1.20000,ug m-3,P
BG2,NO,19/07/2020 13:00,1.30000,ug m-3,P
BG2,NO,19/07/2020 14:00,1.30000,ug m-3,P
BG2,NO,19/07/2020 15:00,1.30000,ug m-3,P
BG2,NO,19/07/2020 16:00,1.20000,ug m-3,P
BG2,NO,19/07/2020 17:00,1.10000,ug m-3,P
BG2,NO,19/07/2020 18:00,0.90000,ug m-3,P
BG2,NO,19/07/2020 19:00,0.70000,ug m-3,P
BG2,NO,19/07/2020 20:00,0.50000,ug m-3,P
BG2,NO,19/07/2020 21:00,0.40000,ug m-3,P
BG2,NO,19/07/2020 22:00,0.40000,ug m-3,P
BG2,NO,19/07/2020 23:00,0.40000,ug m-3,P
BG2,NO,20/07/2020 00:00,0.30000,ug m-3,P
BG2,NO,20/07/2020 01:00,0.30000,ug m-3,P
BG2,NO,20/07/2020 02:00,0.20000,ug m-3,P
BG2,NO,20/07/2020 03:00,0.20000,ug m-3,P
BG2,NO,20/07/2020 04:00,0.40000,ug m-3,P
BG2,NO,20/07/2020 05:00,1.20000,ug m-3,P
BG2,NO,20/07/2020 06:00,2.20000,ug m-3,P
BG2,NO,20/07/2020 07:00,2.90000,ug m-3,P
BG2,NO,20/07/2020 08:00,3.50000,ug m-3,P
BG2,NO,20/07/2020 09:00,3.80000,ug m-3,P
BG2,NO,20/07/2020 10:00,4.30000,ug m-3,P
BG2,NO,20/07/2020 11:00,4.40000,ug m-3,P
BG2,NO,20/07/2020 12:00,4.30000,ug m-3,P
BG2,NO,20/07/2020 13:00,3.60000,ug m-3,P
BG2,NO,20/07/2020 14:00,2.70000,ug m-3,P
BG2,NO,20/07/2020 15:00,2.00000,ug m-3,P
BG2,NO,20/07/2020 16:00,1.60000,ug m-3,P
BG2,NO,20/07/2020 17:00,1.40000,ug m-3,P
BG2,NO,20/07/2020 18:00,1.00000,ug m-3,P
BG2,NO,20/07/2020 19:00,1.00000,ug m-3,P
BG2,NO,20/07/2020 20:00,0.90000,ug m-3,P
BG2,NO,20/07/2020 21:00,0.80000,ug m-3,P
BG2,NO,20/07/2020 22:00,0.60000,ug m-3,P
BG2,NO,20/07/2020 23:00,0.60000,ug m-3,P
BG2,NO,21/07/2020 00:00,0.50000,ug m-3,P
BG2,NO,21/07/2020 01:00,0.50000,ug m-3,P
BG2,NO,21/07/2020 02:00,0.40000,ug m-3,P
BG2,NO,21/07/2020 03:00,0.30000,ug m-3,P
BG2,NO,21/07/2020 04:00,0.40000,ug m-3,P
BG2,NO,21/07/2020 05:00,1.20000,ug m-3,P
BG2,NO,21/07/2020 06:00,2.00000,ug m-3,P
BG2,NO,21/07/2020 07:00,2.50000,ug m-3,P
BG2,NO,21/07/2020 08:00,2.70000,ug m-3,P
BG2,NO,21/07/2020 09:00,2.90000,ug m-3,P
BG2,NO,21/07/2020 10:00,3.00000,ug m-3,P
BG2,NO,21/07/2020 11:00,3.10000,ug m-3,P
BG2,NO,21/07/2020 12:00,3.10000,ug m-3,P
BG2,NO,21/07/2020 13:00,2.50000,ug m-3,P
BG2,NO,21/07/2020 14:00,1.80000,ug m-3,P
BG2,NO,21/07/2020 15:00,1.40000,ug m-3,P
BG2,NO,21/07/2020 16:00,1.20000,ug m-3,P
BG2,NO,21/07/2020 17:00,1.10000,ug m-3,P
BG2,NO,21/07/2020 18:00,1.10000,ug m-3,P
BG2,NO,21/07/2020 19:00,1.00000,ug m-3,P
BG2,NO,21/07/2020 20:00,0.90000,ug m-3,P
BG2,NO,21/07/2020 21:00,0.80000,ug m-3,P
BG2,NO,21/07/2020 22:00,0.70000,ug m-3,P
BG2,NO,21/07/2020 23:00,0.60000,ug m-3,P
BG2,NO,22/07/2020 00:00,0.50000,ug m-3,P
BG2,NO,22/07/2020 01:00,0.30000,ug m-3,P
BG2,NO,22/07/2020 02:00,0.30000,ug m-3,P
BG2,NO,22/07/2020 03:00,0.50000,ug m-3,P
BG2,NO,22/07/2020 04:00,0.60000,ug m-3,P
BG2,NO,22/07/2020 05:00,0.80000,ug m-3,P
BG2,NO,22/07/2020 06:00,0.80000,ug m-3,P
BG2,NO,22/07/2020 07:00,1.00000,ug m-3,P
BG2,NO,22/07/2020 08:00,1.30000,ug m-3,P
BG2,NO,22/07/2020 09:00,1.60000,ug m-3,P
BG2,NO,22/07/2020 10:00,1.80000,ug m-3,P
BG2,NO,22/07/2020 11:00,1.70000,ug m-3,P
BG2,NO,22/07/2020 12:00,1.70000,ug m-3,P
BG2,NO,22/07/2020 13:00,1.70000,ug m-3,P
BG2,NO,22/07/2020 14:00,1.80000,ug m-3,P
BG2,NO,22/07/2020 15:00,1.70000,ug m-3,P
BG2,NO,22/07/2020 16:00,1.60000,ug m-3,P
BG2,NO,22/07/2020 17:00,1.30000,ug m-3,P
BG2,NO,22/07/2020 18:00,1.20000,ug m-3,P
BG2,NO,22/07/2020 19:00,1.30000,ug m-3,P
BG2,NO,22/07/2020 20:00,1.20000,ug m-3,P
BG2,NO,22/07/2020 21:00,1.10000,ug m-3,P
BG2,NO,22/07/2020 22:00,0.90000,ug m-3,P
BG2,NO,22/07/2020 23:00,0.80000,ug m-3,P
BG2,NO,23/07/2020 00:00,0.70000,ug m-3,P
BG2,NO,23/07/2020 01:00,0.70000,ug m-3,P
BG2,NO,23/07/2020 02:00,0.60000,ug m-3,P
BG2,NO,23/07/2020 03:00,0.70000,ug m-3,P
BG2,NO,23/07/2020 04:00,0.80000,ug m-3,P
BG2,NO,23/07/2020 05:00,1.20000,ug m-3,P
BG2,NO,23/07/2020 06:00,1.70000,ug m-3,P
BG2,NO,23/07/2020 07:00,2.30000,ug m-3,P
BG2,NO,23/07/2020 08:00,3.10000,ug m-3,P
BG2,NO,23/07/2020 09:00,,ug m-3,P
BG2,NO,23/07/2020 10:00,,ug m-3,P
BG2,NO,23/07/2020 11:00,4.10000,ug m-3,P
BG2,NO,23/07/2020 12:00,4.30000,ug m-3,P
BG2,NO,23/07/2020 13:00,4.00000,ug m-3,P
BG2,NO,23/07/2020 14:00,4.00000,ug m-3,P
BG2,NO,23/07/2020 15:00,3.50000,ug m-3,P
BG2,NO,23/07/2020 16:00,2.40000,ug m-3,P
BG2,NO,23/07/2020 17:00,2.30000,ug m-3,P
BG2,NO,23/07/2020 18:00,2.20000,ug m-3,P
BG2,NO,23/07/2020 19:00,1.80000,ug m-3,P
BG2,NO,23/07/2020 20:00,1.50000,ug m-3,P
BG2,NO,23/07/2020 21:00,1.20000,ug m-3,P
BG2,NO,23/07/2020 22:00,0.70000,ug m-3,P
BG2,NO,23/07/2020 23:00,0.60000,ug m-3,P
BG2,NO,24/07/2020 00:00,0.60000,ug m-3,P
BG2,NO,24/07/2020 01:00,0.50000,ug m-3,P
BG2,NO,24/07/2020 02:00,0.30000,ug m-3,P
BG2,NO,24/07/2020 03:00,0.60000,ug m-3,P
BG2,NO,24/07/2020 04:00,1.00000,ug m-3,P
BG2,NO,24/07/2020 05:00,1.30000,ug m-3,P
BG2,NO,24/07/2020 06:00,1.70000,ug m-3,P
BG2,NO,24/07/2020 07:00,2.20000,ug m-3,P
BG2,NO,24/07/2020 08:00,2.60000,ug m-3,P
BG2,NO,24/07/2020 09:00,3.50000,ug m-3,P
BG2,NO,24/07/2020 10:00,4.10000,ug m-3,P
BG2,NO,24/07/2020 11:00,4.20000,ug m-3,P
BG2,NO,24/07/2020 12:00,4.20000,ug m-3,P
BG2,NO,24/07/2020 13:00,4.30000,ug m-3,P
BG2,NO,24/07/2020 14:00,4.20000,ug m-3,P
BG2,NO,24/07/2020 15:00,4.10000,ug m-3,P
BG2,NO,24/07/2020 16:00,5.80000,ug m-3,P
BG2,NO,24/07/2020 17:00,5.90000,ug m-3,P
BG2,NO,24/07/2020 18:00,5.80000,ug m-3,P
BG2,NO,24/07/2020 19:00,5.40000,ug m-3,P
BG2,NO,24/07/2020 20:00,5.00000,ug m-3,P
BG2,NO,24/07/2020 21:00,4.60000,ug m-3,P
BG2,NO,24/07/2020 22:00,4.20000,ug m-3,P
BG2,NO,24/07/2020 23:00,4.10000,ug m-3,P
BG2,NO,25/07/2020 00:00,1.90000,ug m-3,P
BG2,NO,25/07/2020 01:00,0.90000,ug m-3,P
BG2,NO,25/07/2020 02:00,0.40000,ug m-3,P
BG2,NO,25/07/2020 03:00,0.40000,ug m-3,P
BG2,NO,25/07/2020 04:00,0.40000,ug m-3,P
BG2,NO,25/07/2020 05:00,0.50000,ug m-3,P
BG2,NO,25/07/2020 06:00,0.70000,ug m-3,P
BG2,NO,25/07/2020 07:00,0.60000,ug m-3,P
BG2,NO,25/07/2020 08:00,1.00000,ug m-3,P
BG2,NO,25/07/2020 09:00,1.30000,ug m-3,P
BG2,NO,25/07/2020 10:00,1.60000,ug m-3,P
BG2,NO,25/07/2020 11:00,1.80000,ug m-3,P
BG2,NO,25/07/2020 12:00,2.00000,ug m-3,P
BG2,NO,25/07/2020 13:00,2.10000,ug m-3,P
BG2,NO,25/07/2020 14:00,2.20000,ug m-3,P
BG2,NO,25/07/2020 15:00,2.30000,ug m-3,P
BG2,NO,25/07/2020 16:00,1.90000,ug m-3,P
BG2,NO,25/07/2020 17:00,1.60000,ug m-3,P
BG2,NO,25/07/2020 18:00,1.30000,ug m-3,P
BG2,NO,25/07/2020 19:00,1.10000,ug m-3,P
BG2,NO,25/07/2020 20:00,0.90000,ug m-3,P
BG2,NO,25/07/2020 21:00,0.60000,ug m-3,P
BG2,NO,25/07/2020 22:00,0.40000,ug m-3,P
BG2,NO,25/07/2020 23:00,0.30000,ug m-3,P
BG2,NO,26/07/2020 00:00,0.20000,ug m-3,P
BG2,NO,26/07/2020 01:00,0.20000,ug m-3,P
BG2,NO,26/07/2020 02:00,0.20000,ug m-3,P
BG2,NO,26/07/2020 03:00,0.40000,ug m-3,P
BG2,NO,26/07/2020 04:00,0.40000,ug m-3,P
BG2,NO,26/07/2020 05:00,0.90000,ug m-3,P
BG2,NO,26/07/2020 06:00,1.20000,ug m-3,P
BG2,NO,26/07/2020 07:00,1.40000,ug m-3,P
BG2,NO,26/07/2020 08:00,1.80000,ug m-3,P
BG2,NO,26/07/2020 09:00,2.20000,ug m-3,P
BG2,NO,26/07/2020 10:00,2.40000,ug m-3,P
BG2,NO,26/07/2020 11:00,2.50000,ug m-3,P
BG2,NO,26/07/2020 12:00,2.70000,ug m-3,P
BG2,NO,26/07/2020 13:00,2.30000,ug m-3,P
BG2,NO,26/07/2020 14:00,2.00000,ug m-3,P
BG2,NO,26/07/2020 15:00,1.80000,ug m-3,P
BG2,NO,26/07/2020 16:00,1.40000,ug m-3,P
BG2,NO,26/07/2020 17:00,1.20000,ug m-3,P
BG2,NO,26/07/2020 18:00,1.00000,ug m-3,P
BG2,NO,26/07/2020 19:00,0.80000,ug m-3,P
BG2,NO,26/07/2020 20:00,0.60000,ug m-3,P
BG2,NO,26/07/2020 21:00,0.40000,ug m-3,P
BG2,NO,26/07/2020 22:00,0.30000,ug m-3,P
BG2,NO,26/07/2020 23:00,0.30000,ug m-3,P
BG2,NO,27/07/2020 00:00,0.30000,ug m-3,P
BG2,NO,27/07/2020 01:00,0.10000,ug m-3,P
BG2,NO,27/07/2020 02:00,0.20000,ug m-3,P
BG2,NO,27/07/2020 03:00,0.20000,ug m-3,P
BG2,NO,27/07/2020 04:00,0.30000,ug m-3,P
BG2,NO,27/07/2020 05:00,0.60000,ug m-3,P
BG2,NO,27/07/2020 06:00,0.80000,ug m-3,P
BG2,NO,27/07/2020 07:00,1.00000,ug m-3,P
BG2,NO,27/07/2020 08:00,1.60000,ug m-3,P
BG2,NO,27/07/2020 09:00,2.30000,ug m-3,P
BG2,NO,27/07/2020 10:00,2.40000,ug m-3,P
BG2,NO,27/07/2020 11:00,2.50000,ug m-3,P
BG2,NO,27/07/2020 12:00,2.50000,ug m-3,P
BG2,NO,27/07/2020 13:00,2.30000,ug m-3,P
BG2,NO,27/07/2020 14:00,2.20000,ug m-3,P
BG2,NO,27/07/2020 15:00,2.20000,ug m-3,P
BG2,NO,27/07/2020 16:00,2.10000,ug m-3,P
BG2,NO,27/07/2020 17:00,1.80000,ug m-3,P
BG2,NO,27/07/2020 18:00,2.10000,ug m-3,P
BG2,NO,27/07/2020 19:00,2.20000,ug m-3,P
BG2,NO,27/07/2020 20:00,2.10000,ug m-3,P
BG2,NO,27/07/2020 21:00,2.10000,ug m-3,P
BG2,NO,27/07/2020 22:00,2.10000,ug m-3,P
BG2,NO,27/07/2020 23:00,1.90000,ug m-3,P
BG2,NO,28/07/2020 00:00,1.50000,ug m-3,P
BG2,NO,28/07/2020 01:00,1.10000,ug m-3,P
BG2,NO,28/07/2020 02:00,0.60000,ug m-3,P
BG2,NO,28/07/2020 03:00,0.80000,ug m-3,P
BG2,NO,28/07/2020 04:00,1.10000,ug m-3,P
BG2,NO,28/07/2020 05:00,2.00000,ug m-3,P
BG2,NO,28/07/2020 06:00,2.50000,ug m-3,P
BG2,NO,28/07/2020 07:00,3.10000,ug m-3,P
BG2,NO,28/07/2020 08:00,3.60000,ug m-3,P
BG2,NO,28/07/2020 09:00,3.90000,ug m-3,P
BG2,NO,28/07/2020 10:00,4.20000,ug m-3,P
BG2,NO,28/07/2020 11:00,4.20000,ug m-3,P
BG2,NO,28/07/2020 12:00,4.20000,ug m-3,P
BG2,NO,28/07/2020 13:00,3.50000,ug m-3,P
BG2,NO,28/07/2020 14:00,3.30000,ug m-3,P
BG2,NO,28/07/2020 15:00,2.90000,ug m-3,P
BG2,NO,28/07/2020 16:00,2.60000,ug m-3,P
BG2,NO,28/07/2020 17:00,2.20000,ug m-3,P
BG2,NO,28/07/2020 18:00,1.90000,ug m-3,P
BG2,NO,28/07/2020 19:00,1.70000,ug m-3,P
BG2,NO,28/07/2020 20:00,1.40000,ug m-3,P
BG2,NO,28/07/2020 21:00,1.50000,ug m-3,P
BG2,NO,28/07/2020 22:00,1.50000,ug m-3,P
BG2,NO,28/07/2020 23:00,1.30000,ug m-3,P
BG2,NO,29/07/2020 00:00,1.30000,ug m-3,P
BG2,NO,29/07/2020 01:00,2.00000,ug m-3,P
BG2,NO,29/07/2020 02:00,2.80000,ug m-3,P
BG2,NO,29/07/2020 03:00,4.00000,ug m-3,P
BG2,NO,29/07/2020 04:00,5.00000,ug m-3,P
BG2,NO,29/07/2020 05:00,6.30000,ug m-3,P
BG2,NO,29/07/2020 06:00,7.90000,ug m-3,P
BG2,NO,29/07/2020 07:00,8.90000,ug m-3,P
BG2,NO,29/07/2020 08:00,9.20000,ug m-3,P
BG2,NO,29/07/2020 09:00,8.70000,ug m-3,P
BG2,NO,29/07/2020 10:00,8.20000,ug m-3,P
BG2,NO,29/07/2020 11:00,7.30000,ug m-3,P
BG2,NO,29/07/2020 12:00,6.50000,ug m-3,P
BG2,NO,29/07/2020 13:00,5.10000,ug m-3,P
BG2,NO,29/07/2020 14:00,3.40000,ug m-3,P
BG2,NO,29/07/2020 15:00,2.50000,ug m-3,P
BG2,NO,29/07/2020 16:00,2.30000,ug m-3,P
BG2,NO,29/07/2020 17:00,1.90000,ug m-3,P
BG2,NO,29/07/2020 18:00,1.60000,ug m-3,P
BG2,NO,29/07/2020 19:00,1.80000,ug m-3,P
BG2,NO,29/07/2020 20:00,1.50000,ug m-3,P
BG2,NO,29/07/2020 21:00,1.30000,ug m-3,P
BG2,NO,29/07/2020 22:00,1.20000,ug m-3,P
BG2,NO,29/07/2020 23:00,1.20000,ug m-3,P
BG2,NO,30/07/2020 00:00,1.00000,ug m-3,P
BG2,NO,30/07/2020 01:00,1.00000,ug m-3,P
BG2,NO,30/07/2020 02:00,1.20000,ug m-3,P
BG2,NO,30/07/2020 03:00,0.80000,ug m-3,P
BG2,NO,30/07/2020 04:00,1.10000,ug m-3,P
BG2,NO,30/07/2020 05:00,2.30000,ug m-3,P
BG2,NO,30/07/2020 06:00,2.90000,ug m-3,P
BG2,NO,30/07/2020 07:00,3.50000,ug m-3,P
BG2,NO,30/07/2020 08:00,3.70000,ug m-3,P
BG2,NO,30/07/2020 09:00,3.90000,ug m-3,P
BG2,NO,30/07/2020 10:00,3.80000,ug m-3,P
BG2,NO,30/07/2020 11:00,3.90000,ug m-3,P
BG2,NO,30/07/2020 12:00,,ug m-3,P
BG2,NO,30/07/2020 13:00,,ug m-3,P
BG2,NO,30/07/2020 14:00,,ug m-3,P
BG2,NO,30/07/2020 15:00,,ug m-3,P
BG2,NO,30/07/2020 16:00,,ug m-3,P
BG2,NO,30/07/2020 17:00,,ug m-3,P
BG2,NO,30/07/2020 18:00,,ug m-3,P
BG2,NO,30/07/2020 19:00,,ug m-3,P
BG2,NO,30/07/2020 20:00,,ug m-3,P
BG2,NO,30/07/2020 21:00,,ug m-3,P
BG2,NO,30/07/2020 22:00,,ug m-3,P
BG2,NO,30/07/2020 23:00,0.40000,ug m-3,P
BG2,NO,31/07/2020 00:00,0.40000,ug m-3,P
BG2,NO,31/07/2020 01:00,0.30000,ug m-3,P
BG2,NO,31/07/2020 02:00,0.20000,ug m-3,P
BG2,NO,31/07/2020 03:00,0.20000,ug m-3,P
BG2,NO,31/07/2020 04:00,0.20000,ug m-3,P
